0.36678022,0.29762418,0.06859959,0.35252753,0.23219605,0.76292734,0.11162830,0.14368104,0.27851030,0.28802683
0.84630494,0.79128366,0.57863563,0.28858868,0.31887835,0.59221827,0.73986656,0.38409806,0.50956203,0.88803314
0.64979086,0.53555013,0.07122246,0.17601521,0.20099158,0.62314829,0.10811275,0.02899487,0.36035056,0.71885918
0.69324935,0.79267035,0.69624826,0.61328558,0.48616210,0.20849832,0.56854806,0.63662475,0.12374333,0.56514734
0.09774871,0.54707680,0.15891889,0.11901355,0.11310006,0.91102531,0.59808732,0.25015872,0.07144888,0.53618142
0.14480297,0.77840293,0.49610966,0.72644888,0.39572660,0.70232274,0.68461436,0.56141621,0.84573963,0.58247357
0.57811041,0.30798311,0.93150627,0.51713957,0.39171466,0.54164229,0.14524214,0.26512524,0.30668186,0.51515877
0.69551083,0.28720246,0.13576600,0.55921818,0.85464983,0.41823209,0.47577291,0.28920851,0.80883412,0.12066495
0.17108872,0.99995661,0.68221575,0.54805241,0.79510795,0.99688245,0.19087428,0.79139304,0.34216208,0.73123268
0.70765973,0.99833004,0.11187205,0.00212539,0.74778446,0.56877692,0.69087413,0.75352503,0.49350655,0.35653453
