0.54881350,0.71518937,0.60276338,0.54488318,0.42365480,0.64589411,0.43758721,0.89177300,0.96366276,0.38344152
0.79172504,0.52889492,0.56804456,0.92559664,0.07103606,0.08712930,0.02021840,0.83261985,0.77815675,0.87001215
0.97861834,0.79915856,0.46147936,0.78052918,0.11827443,0.63992102,0.14335329,0.94466892,0.52184832,0.41466194
0.26455561,0.77423369,0.45615033,0.56843395,0.01878980,0.61763550,0.61209572,0.61693400,0.94374808,0.68182030
0.35950790,0.43703195,0.69763120,0.06022547,0.66676672,0.67063787,0.21038256,0.12892630,0.31542835,0.36371077
0.57019677,0.43860151,0.98837384,0.10204481,0.20887676,0.16130952,0.65310833,0.25329160,0.46631077,0.24442559
0.15896958,0.11037514,0.65632959,0.13818295,0.19658236,0.36872517,0.82099323,0.09710128,0.83794491,0.09609841
0.97645947,0.46865120,0.97676109,0.60484552,0.73926358,0.03918779,0.28280696,0.12019656,0.29614020,0.11872772
0.31798318,0.41426299,0.06414750,0.69247212,0.56660145,0.26538949,0.52324805,0.09394051,0.57594650,0.92929620
0.31856895,0.66741038,0.13179786,0.71632720,0.28940609,0.18319136,0.58651293,0.02010755,0.82894003,0.00469548
