0.31038083,0.37303486,0.52497044,0.75059502,0.33350747,0.92415877,0.86231855,0.04869030,0.25364252,0.44613551
0.10462789,0.34847599,0.74009753,0.68051448,0.62238443,0.71052840,0.20492369,0.34169811,0.67624248,0.87923476
0.54367805,0.28269965,0.03023526,0.71033683,0.00788410,0.37267907,0.53053721,0.92211146,0.08949455,0.40594232
0.02431320,0.34261098,0.62223106,0.27906795,0.20974995,0.11570323,0.57714024,0.69527001,0.67195714,0.94886102
0.00270321,0.64719665,0.60039224,0.58873961,0.96277032,0.01687167,0.69648243,0.81367865,0.50980720,0.33396487
0.79084016,0.09724293,0.44203564,0.51995237,0.69395641,0.09088573,0.22775950,0.41030156,0.62329467,0.88696078
0.61882617,0.13346147,0.98058013,0.87178573,0.50272076,0.92234798,0.54138079,0.92330607,0.82989737,0.96828641
0.91978281,0.03603382,0.17477200,0.38913468,0.95214270,0.30002892,0.16046764,0.88630467,0.44639442,0.90787559
0.16023047,0.66111751,0.44026375,0.07648677,0.69646314,0.24739876,0.03961552,0.05994430,0.06107854,0.90773296
0.73988392,0.89806236,0.67258231,0.52893993,0.30444636,0.99796225,0.36218906,0.47064895,0.37824517,0.97952693
