0.43432990,0.27846896,0.00505187,0.18630352,0.97986412,0.86728608,0.26650464,0.96374886,0.36771262,0.29758537
0.15280764,0.90161107,0.98699249,0.32741140,0.70343042,0.33530341,0.10499074,0.39269231,0.55156996,0.12301676
0.81827277,0.49736312,0.23438295,0.59275958,0.79325931,0.32762435,0.70147632,0.42785918,0.96405117,0.77094009
0.35635090,0.01774796,0.65751990,0.19787216,0.12187918,0.93177645,0.99994897,0.26988882,0.30176855,0.16498894
0.45768478,0.86584376,0.70150595,0.84633156,0.22848166,0.73045607,0.91852663,0.28141611,0.69065354,0.40065741
0.29022665,0.96962347,0.34863323,0.10784968,0.38858921,0.44767829,0.75221083,0.94991427,0.81705698,0.93094131
0.47506013,0.71931657,0.30904959,0.06958711,0.36547353,0.69791523,0.27462211,0.86140590,0.79077285,0.19404255
0.33083676,0.82530262,0.24393779,0.33160215,0.34306693,0.80104203,0.03703027,0.07378698,0.57845155,0.39711199
0.63288532,0.26646128,0.90958268,0.76094189,0.06774622,0.78390548,0.96958237,0.94243562,0.73548380,0.12359375
0.57607677,0.28423273,0.97021294,0.71748573,0.61076559,0.69508804,0.43797913,0.37273675,0.93579958,0.33192713
