0.04143613,0.40084015,0.79034035,0.64846836,0.96217078,0.10620187,0.91154630,0.36884919,0.47400259,0.42848215
0.11645228,0.24779646,0.74227157,0.02300754,0.13388777,0.02521017,0.85738806,0.61732483,0.16992866,0.76877222
0.96680060,0.93456037,0.92154755,0.00781022,0.58901349,0.25663262,0.56464721,0.31803029,0.15366654,0.44449372
0.49509633,0.98976551,0.04238788,0.30115520,0.85189385,0.65969550,0.82668303,0.66029092,0.75953631,0.49292175
0.20487769,0.81000386,0.56782065,0.13950519,0.80489403,0.95858591,0.34616387,0.29351225,0.08177518,0.66449123
0.95896162,0.13599269,0.48515963,0.09823818,0.03410990,0.66450105,0.86768718,0.33757054,0.87576517,0.11705310
0.23796068,0.90160673,0.50850989,0.60819238,0.03801823,0.12838991,0.05579081,0.90500074,0.13479496,0.84967283
0.35103470,0.80059750,0.36504355,0.26768404,0.09366070,0.28070659,0.47147972,0.81750880,0.45251495,0.97143557
0.54163301,0.02494563,0.41536730,0.68889911,0.23429165,0.69862995,0.50369731,0.02573778,0.77435295,0.56037370
0.08249350,0.47521403,0.28729288,0.87968154,0.28492705,0.94168707,0.54613275,0.32361371,0.81354502,0.69740038
