0.03309033,0.96955209,0.80318598,0.07500484,0.80016788,0.66263291,0.90573794,0.45779728,0.50333846,0.83731331
0.48378779,0.52636790,0.24435888,0.33042251,0.28764838,0.04566322,0.58303379,0.84265150,0.77031265,0.24658564
0.58630969,0.49043066,0.81655392,0.35347992,0.03659695,0.88727581,0.67028043,0.18185846,0.20570416,0.39819985
0.47638823,0.33030014,0.51567045,0.89245025,0.62996071,0.36952915,0.86044308,0.69572305,0.59372385,0.51651817
0.08783705,0.59293514,0.39825928,0.55032904,0.12406502,0.78617756,0.51195605,0.83093056,0.20681226,0.93808416
0.57818469,0.07568571,0.31371767,0.98268491,0.61333412,0.41974705,0.91569142,0.36128462,0.74714576,0.14626508
0.69715970,0.49143975,0.42462924,0.23160918,0.98745585,0.12361935,0.20349190,0.37741133,0.13112037,0.93532447
0.91038139,0.43819278,0.49240070,0.06209060,0.83937287,0.78048754,0.39328895,0.47708726,0.65936180,0.46557904
0.27319039,0.29748544,0.51731301,0.99453103,0.48992568,0.05579742,0.93869542,0.30597090,0.03982538,0.07228576
0.17113460,0.63415641,0.36798608,0.91730004,0.79327356,0.32083684,0.98611580,0.66649880,0.01743876,0.46308825
