0.86711454,0.29426616,0.43535347,0.79545653,0.67750836,0.93786437,0.62114033,0.09781016,0.88436036,0.76915552
0.71187045,0.05373355,0.39622274,0.16743582,0.82190391,0.70052862,0.88307760,0.96657511,0.77474761,0.99423308
0.61476989,0.03712960,0.01425152,0.34210388,0.82347172,0.86613471,0.96081253,0.06512147,0.04457111,0.91328360
0.30504670,0.55798740,0.98244488,0.40044853,0.66587140,0.40087956,0.76819466,0.52771473,0.23752314,0.27130610
0.25805921,0.53232033,0.70318902,0.94927990,0.69408738,0.78119284,0.16892612,0.37406263,0.41378022,0.68638023
0.29589198,0.30329192,0.35588915,0.81030208,0.57759009,0.07527728,0.07824610,0.37128694,0.76659105,0.68868343
0.70798235,0.76721007,0.28715271,0.54825628,0.54335264,0.73963250,0.95687057,0.27798994,0.79328167,0.65997055
0.58023787,0.77487978,0.94403247,0.03669142,0.14740010,0.75628723,0.08379135,0.51612370,0.21986078,0.27429570
0.70184048,0.03019277,0.87331943,0.44447896,0.50239329,0.54004796,0.64554429,0.34485659,0.10110749,0.31837894
0.16814212,0.55613318,0.31802863,0.95806718,0.96573428,0.62012588,0.61749727,0.98537856,0.88728315,0.76506995
