0.88230216,0.46603450,0.85123142,0.12050359,0.61957797,0.23117207,0.88274451,0.91470758,0.18770170,0.35214882,0.94538527,0.47748077,0.95195623,0.73121496,0.90281599,0.27632453,0.18224274,0.59836900,0.28298926,0.51053404,0.29357026,0.56477196,0.74086039,0.16251284,0.04802523,0.13870940,0.35936838,0.43596933,0.41311111,0.10538937,0.89117957,0.30543502,0.03375926,0.15741320,0.02765654,0.10963132,0.93115985,0.18693960,0.40642728,0.14165433,0.89095871,0.39409261,0.64876936,0.26596469,0.67155988,0.67338735,0.09763220,0.30724647,0.80490267,0.13280402
0.29278560,0.55859542,0.49694781,0.98280646,0.78620895,0.16897099,0.72366511,0.24342165,0.99423250,0.07392976,0.66426796,0.35046569,0.21736135,0.05520074,0.46995073,0.72966903,0.38134447,0.39651324,0.34109899,0.00675670,0.61146450,0.00220140,0.04436251,0.51144563,0.44105428,0.53636131,0.13297093,0.26120141,0.06275444,0.42918397,0.05515418,0.56569935,0.19019478,0.06705907,0.16370835,0.69876109,0.65164273,0.06266666,0.67608896,0.36108623,0.35713882,0.50853518,0.02536792,0.03015999,0.01363164,0.23665709,0.54599663,0.05936956,0.74840143,0.80974340
0.24216568,0.21363059,0.36759839,0.28629586,0.73512709,0.70434438,0.58142781,0.46169027,0.12371202,0.56176485,0.33911036,0.19383258,0.71893393,0.24161698,0.56997178,0.62247109,0.96115927,0.66205684,0.39053557,0.03216604,0.89352967,0.28934293,0.81612512,0.00454810,0.30530324,0.09633602,0.15482653,0.08826173,0.82174192,0.58990749,0.66415798,0.53160668,0.53808023,0.14280918,0.44054900,0.66916364,0.06260286,0.48937101,0.73622982,0.54123884,0.97751002,0.73251630,0.69986369,0.06792370,0.84713837,0.98628481,0.07658247,0.52025132,0.42905559,0.17410228
0.04378842,0.26621156,0.35373660,0.75580211,0.67703477,0.89747098,0.42179764,0.45090753,0.03442596,0.01207023,0.78276029,0.93786061,0.21185041,0.98111578,0.33403309,0.13537988,0.48100060,0.36274323,0.89240087,0.70887607,0.05343494,0.96734614,0.02778448,0.13718319,0.60294894,0.06896232,0.86684348,0.69994628,0.71895887,0.64270289,0.75240028,0.13602494,0.31827495,0.34338008,0.75639281,0.99855115,0.63150511,0.67043719,0.20966247,0.89025556,0.99440561,0.91611462,0.53530547,0.24320395,0.62339416,0.98483866,0.67956006,0.83032947,0.91176335,0.91605179
0.42498846,0.38251678,0.59733617,0.10170920,0.29003056,0.45075648,0.50256139,0.41641066,0.65225365,0.08865047,0.86108547,0.95360052,0.03989503,0.52740844,0.56367285,0.78333357,0.34972130,0.40631559,0.14522937,0.41689018,0.54059715,0.15721416,0.91573423,0.54082634,0.95418478,0.86366853,0.14757781,0.82610202,0.73038469,0.33795699,0.20508023,0.60386214,0.75683629,0.03152619,0.26534965,0.48674938,0.09692864,0.69285944,0.44823105,0.95792704,0.37004303,0.54781489,0.59379417,0.64076067,0.65866312,0.11877829,0.27919996,0.26411825,0.37941818,0.74745375
0.20249403,0.17553598,0.05126115,0.91825431,0.93069446,0.14829885,0.92667405,0.94120583,0.11624824,0.39346048,0.75423307,0.99215787,0.49226267,0.94123932,0.83886987,0.12683388,0.64249388,0.57806098,0.49138768,0.60103408,0.60413899,0.14512496,0.86612812,0.75823544,0.77508800,0.71573927,0.76484744,0.81264319,0.39781002,0.07777719,0.65503622,0.94441703,0.95488295,0.74203676,0.03028602,0.40673028,0.93828673,0.64517733,0.44392212,0.07889850,0.96873604,0.33905081,0.70574325,0.94371412,0.41374931,0.09685805,0.38534321,0.88853090,0.87081848,0.07051283
0.76849040,0.32795777,0.35882800,0.99552960,0.99526283,0.82537520,0.90669499,0.03487170,0.77006453,0.85668412,0.22501073,0.91820699,0.88011934,0.68036766,0.77581408,0.93512044,0.31802506,0.91409820,0.57844208,0.17899130,0.24463389,0.76347437,0.56335685,0.63404159,0.70431887,0.14250020,0.78535287,0.19159081,0.12253737,0.70864454,0.00578116,0.76705474,0.02980385,0.82719360,0.80362091,0.09753480,0.41620760,0.29340078,0.87371675,0.94212128,0.67716975,0.93970616,0.76361821,0.59414704,0.37500190,0.39521973,0.83428668,0.63938219,0.79788394,0.38200561
0.81409968,0.77284275,0.80194945,0.50295727,0.87479054,0.23527389,0.14343921,0.48881180,0.04475750,0.19531932,0.04636308,0.55013762,0.03790090,0.61108788,0.31266687,0.67155129,0.93373061,0.89405677,0.09090673,0.52420652,0.30289487,0.81592325,0.85860465,0.53150292,0.30361106,0.91552147,0.81856542,0.70115036,0.73917696,0.30951738,0.96531762,0.41268844,0.25187679,0.45353157,0.79808772,0.78826153,0.87332668,0.15240725,0.52539859,0.05718526,0.31866483,0.71527351,0.92485087,0.77893387,0.71900899,0.00543656,0.91406046,0.20346718,0.62774776,0.77859775
0.63898516,0.64574980,0.69043309,0.39026333,0.28476924,0.60537756,0.77445065,0.43266051,0.60067043,0.52012444,0.50476554,0.82136687,0.15868086,0.77665425,0.95796681,0.54748058,0.55763708,0.47044173,0.15819065,0.95946469,0.10328322,0.80187241,0.56229226,0.65928570,0.79479254,0.84821675,0.04736788,0.17835572,0.79680063,0.17170859,0.44916666,0.41844617,0.15719313,0.26255076,0.73276772,0.79798890,0.44062053,0.97118848,0.38613201,0.58215519,0.33501928,0.19634780,0.52495218,0.26277038,0.39441345,0.91483651,0.24554502,0.53834452,0.72243041,0.47604876
0.07533257,0.21109111,0.97844993,0.93467848,0.63636128,0.49805219,0.24922679,0.95977608,0.70818094,0.50623428,0.84087422,0.22991560,0.73901048,0.90579507,0.27339986,0.21445219,0.81936818,0.53114665,0.03874897,0.85413326,0.81940568,0.19222936,0.33452353,0.45356713,0.02535855,0.08159228,0.44877589,0.84568053,0.70313646,0.01595469,0.97589503,0.02447910,0.34496215,0.12334766,0.60525422,0.12568064,0.60573011,0.38889742,0.00477147,0.18451557,0.02251144,0.23524359,0.02864208,0.47583917,0.46580059,0.37932187,0.08111978,0.90190102,0.00923875,0.03298661
