0.89111234,0.26867428,0.84028499,0.75701014,0.99539104,0.16337437,0.89739362,0.05698035,0.67306465,0.66915780
0.91569395,0.22787552,0.17163240,0.51351140,0.95257174,0.27886602,0.79666495,0.31994215,0.25512183,0.68410571
0.77140599,0.01306335,0.58360086,0.53090322,0.38900730,0.78531773,0.35592073,0.54402809,0.42785822,0.44805170
0.48561755,0.15618104,0.80345888,0.29059240,0.51629580,0.27306828,0.85928335,0.83168703,0.95061979,0.36426411
0.88695364,0.85885745,0.57380431,0.14757445,0.70414854,0.94478786,0.81930509,0.07653106,0.02252347,0.46063591
0.91300873,0.72236279,0.99938558,0.62729860,0.88222998,0.81202504,0.53860891,0.09045055,0.13083304,0.81548191
0.36937389,0.60264097,0.29171163,0.89152923,0.91599637,0.95570534,0.92863675,0.56401702,0.60187990,0.96224769
0.37263459,0.63083698,0.43971828,0.34472177,0.92944226,0.56964417,0.46510611,0.05412885,0.15548873,0.54074346
0.99461832,0.45943646,0.62519160,0.85169243,0.91839711,0.36613007,0.16359379,0.97130298,0.52748969,0.88577926
0.29850618,0.08866341,0.87840215,0.41656338,0.44057757,0.98353854,0.40884269,0.57367960,0.73729114,0.22519844
