0.74273847,0.99055173,0.46307262,0.29491718,0.34666684,0.09193108,0.45011323,0.62712862,0.62357741,0.01276903
0.63373196,0.66568643,0.50202453,0.94487930,0.25804474,0.85191591,0.17422156,0.26195517,0.20489878,0.88531950
0.79352568,0.45048378,0.37802307,0.01290129,0.70193959,0.96493813,0.77851932,0.23307663,0.26450203,0.42280287
0.40773168,0.23233768,0.79161779,0.78608570,0.70647083,0.00496060,0.91737830,0.33755811,0.02881876,0.63741903
0.73759930,0.67096101,0.39091625,0.86116600,0.35650851,0.53825825,0.92175654,0.72789532,0.09466832,0.77713864
0.90169098,0.82538828,0.47676529,0.82514779,0.07562909,0.25422661,0.86686690,0.04138781,0.39805402,0.86046989
0.44585477,0.08462077,0.45911252,0.73221593,0.31639197,0.90653092,0.94079640,0.16776558,0.09338644,0.29935680
0.46904265,0.15701407,0.24156831,0.93329875,0.71488002,0.59794599,0.70795572,0.00272587,0.14552137,0.69175022
0.71496850,0.85297292,0.58555023,0.55725004,0.39763774,0.81655608,0.85202305,0.45159296,0.37559286,0.05040509
0.79207658,0.67305705,0.43920197,0.50468537,0.89605225,0.87767408,0.17908352,0.84900949,0.50973894,0.10611795
