0.21435953,0.79723789,0.24848529,0.99785798,0.69398814,0.47722248,0.57043669,0.61087272,0.96894482,0.16174119
0.27239580,0.70959105,0.23985798,0.87129716,0.34653418,0.18083940,0.04762076,0.59559504,0.82528219,0.27379311
0.91753949,0.75773427,0.06130068,0.57263300,0.56744094,0.20237230,0.33454438,0.45827889,0.04807782,0.14977641
0.16400439,0.37923575,0.74735746,0.83130366,0.16284905,0.75190604,0.67070996,0.89068739,0.96879125,0.12446061
0.08067386,0.79973013,0.16217087,0.19457452,0.88203592,0.93896490,0.31847124,0.84216810,0.85885691,0.60539048
0.56608845,0.57583841,0.30128919,0.61886704,0.24358027,0.17763229,0.41295045,0.70578042,0.62142769,0.96488208
0.64645591,0.14131405,0.16121821,0.09306714,0.19117376,0.59795090,0.83828648,0.89386765,0.40004389,0.55858303
0.80919959,0.31207052,0.59566900,0.17408251,0.47654034,0.17307226,0.46242639,0.39681969,0.43326482,0.24371223
0.13604334,0.27566533,0.23958004,0.73429620,0.71697507,0.58448299,0.09133380,0.56626185,0.07923703,0.01817302
0.35259612,0.24054492,0.59464768,0.92864249,0.71985203,0.76736086,0.95089311,0.63409108,0.57773094,0.60186798
