0.67781654,0.27000797,0.73519402,0.96218855,0.24875314,0.57615733,0.59204193,0.57225191,0.22308163,0.95274901
0.44712538,0.84640867,0.69947928,0.29743695,0.81379782,0.39650574,0.88110320,0.58127287,0.88173536,0.69253159
0.72525428,0.50132438,0.95608363,0.64399020,0.42385505,0.60639321,0.01919320,0.30157482,0.66017354,0.29007761
0.61801543,0.42876870,0.13547406,0.29828233,0.56996491,0.59087276,0.57432525,0.65320082,0.65210327,0.43141844
0.89654660,0.36756187,0.43586493,0.89192336,0.80619399,0.70388858,0.10022689,0.91948261,0.71424130,0.99884701
0.14944830,0.86812606,0.16249293,0.61555956,0.12381998,0.84800823,0.80731896,0.56910074,0.40718330,0.06916700
0.69742877,0.45354268,0.72205560,0.86638233,0.97552151,0.85580334,0.01171408,0.35997806,0.72999056,0.17162968
0.52103661,0.05433799,0.19999652,0.01852179,0.79369770,0.22392469,0.34535168,0.92808129,0.70441440,0.03183893
0.16469416,0.62147840,0.57722859,0.23789282,0.93421400,0.61396596,0.53563280,0.58990998,0.73012203,0.31194500
0.39822106,0.20984375,0.18619301,0.94437239,0.73955080,0.49045881,0.22741463,0.25435648,0.05802916,0.43441663
