0.62309218,0.07107512,0.05765929,0.52855180,0.39677235,0.73543133,0.62806218,0.00030654,0.01687766,0.83971449
0.16458518,0.56959552,0.94049681,0.96660664,0.84425274,0.88892325,0.90505875,0.07655581,0.85724282,0.41573213
0.04266565,0.53317110,0.11670405,0.07911447,0.46757882,0.31476899,0.88131768,0.31559084,0.82257630,0.00489121
0.94920853,0.05432902,0.26288335,0.02488657,0.95935494,0.05168512,0.34900304,0.66384030,0.32201580,0.00748674
0.24057253,0.71469265,0.37827843,0.82028534,0.73897997,0.58598657,0.09447533,0.98199941,0.52067286,0.26017928
0.60213464,0.70677982,0.46750450,0.64183098,0.10804012,0.87406555,0.68072513,0.77298696,0.11373506,0.51930268
0.69259478,0.52228285,0.09920899,0.06065919,0.61601624,0.79689126,0.99662904,0.56821748,0.22949735,0.40507656
0.10663965,0.41387067,0.84016728,0.39019971,0.05173358,0.16591142,0.66967770,0.69122551,0.19804175,0.81014154
0.28085563,0.55571523,0.30770564,0.69311702,0.37567511,0.76180692,0.48342610,0.64027023,0.92605314,0.43534478
0.55064498,0.18911779,0.69343226,0.21270745,0.68995821,0.92318343,0.94130089,0.80182819,0.53914460,0.83721853
