0.62815567,0.91704962,0.42045967,0.38761408,0.36126683,0.19919071,0.83276320,0.23016158,0.55441159,0.78134140
0.02579448,0.50351411,0.40221835,0.07278305,0.81872436,0.40298625,0.37270271,0.67341684,0.44347637,0.37208412
0.56244161,0.36123581,0.75363678,0.75828519,0.75504058,0.79034577,0.54347256,0.82006768,0.26848358,0.91439416
0.40203634,0.53021577,0.16624516,0.03504400,0.09175484,0.00217823,0.77062581,0.75963222,0.41675662,0.60863386
0.15004428,0.84454948,0.62106611,0.35236624,0.85628912,0.71062848,0.41827704,0.36312149,0.20151513,0.17478877
0.45148408,0.36997573,0.06138790,0.31014903,0.13373941,0.80208428,0.47821614,0.18414942,0.16143147,0.81863256
0.55678875,0.50291669,0.44799902,0.74450229,0.55031804,0.11932614,0.06945753,0.26787333,0.97326399,0.08167300
0.53799037,0.92085919,0.07685648,0.19025844,0.62098822,0.01383137,0.92625180,0.10736093,0.06042630,0.19222975
0.61034486,0.94106375,0.47907492,0.53526991,0.44308033,0.53634733,0.26935275,0.69492682,0.70992859,0.52084103
0.85950839,0.66079679,0.49349551,0.84211326,0.58432055,0.07600243,0.80260811,0.84559034,0.04807610,0.77041587
