0.06952844,0.05756135,0.86240301,0.73616142,0.45155575,0.29682572,0.30917492,0.76168216,0.73809186,0.97638302,0.08716012,0.01654703,0.51893011,0.13315636,0.22251046,0.90360057,0.85863492,0.48933945,0.59902315,0.50224558,0.94927690,0.99386887,0.85955761,0.73876738,0.29806245,0.13293679,0.83719526,0.44607813,0.67262007,0.11926369,0.31621712,0.14769744,0.73050131,0.19902782,0.11905446,0.82284089,0.80316923,0.67589402,0.64516784,0.61698323,0.11633633,0.12609086,0.44134093,0.65456198,0.41608271,0.45347027,0.76762134,0.78317689,0.03993001,0.02010808
0.77693058,0.03545055,0.21380038,0.97838538,0.70879078,0.21929051,0.88877017,0.09966470,0.23933555,0.03829218,0.18363428,0.16491888,0.49746299,0.84837293,0.89813011,0.70350500,0.05261836,0.73025538,0.07723187,0.59084776,0.90347857,0.74789250,0.20963071,0.55144077,0.39317817,0.34641922,0.75276261,0.04487379,0.66777149,0.34497636,0.42413248,0.61073047,0.32279626,0.46365117,0.91806920,0.80888035,0.15858620,0.95038738,0.68887853,0.86179808,0.34180683,0.46318374,0.22181597,0.25525917,0.57281250,0.03465710,0.76624456,0.83027420,0.47387341,0.39949001
0.03663084,0.63231959,0.57104280,0.69204736,0.37305297,0.24588440,0.01418102,0.32210367,0.32981532,0.63802079,0.34727837,0.74122505,0.01367298,0.57413047,0.83618829,0.43222639,0.05733257,0.04635850,0.17484239,0.64098156,0.65696180,0.64673841,0.38051836,0.69654315,0.67864050,0.49561087,0.31659874,0.56924328,0.15498022,0.69383519,0.52293322,0.66533313,0.60923077,0.43865065,0.98206048,0.02280399,0.24751541,0.20758404,0.78329057,0.77852921,0.01991915,0.58959670,0.82117687,0.64967498,0.64499400,0.08493412,0.11451049,0.37049343,0.49348487,0.10285779
0.81764755,0.08583392,0.74700602,0.75579322,0.14910564,0.71672420,0.09665801,0.46444485,0.63013958,0.13271912,0.85396106,0.20603452,0.66199547,0.80724406,0.38420520,0.58787184,0.89645556,0.69322239,0.78269138,0.93889131,0.30291467,0.07967308,0.64255750,0.03361589,0.04072802,0.19103090,0.63272369,0.73710507,0.71283532,0.60817198,0.16961296,0.55795500,0.81135080,0.01032796,0.47272536,0.88673559,0.74173342,0.34836430,0.16948937,0.05389035,0.02663167,0.14672408,0.24574747,0.29766503,0.77718040,0.34111919,0.75452185,0.39623380,0.29414600,0.17924922
0.90988408,0.33588456,0.73503564,0.50527379,0.51568447,0.62534786,0.90767657,0.43336266,0.54539941,0.21395441,0.29755593,0.80416355,0.27733038,0.89672482,0.99667620,0.70380933,0.26081396,0.50854428,0.54972513,0.89732025,0.30095385,0.96191729,0.33752431,0.61163137,0.44453265,0.99791727,0.47938460,0.76061455,0.51238722,0.58945091,0.22549538,0.42133270,0.19274864,0.15178790,0.53847329,0.70953947,0.98528458,0.33396898,0.47716581,0.59340345,0.86736876,0.34928369,0.81240083,0.81137894,0.79166166,0.66048310,0.53510891,0.71312830,0.70610580,0.57365769
0.98763062,0.07396827,0.25326721,0.89315614,0.60370962,0.92561772,0.69796916,0.77532154,0.41853141,0.06361859,0.29450334,0.65350260,0.29763585,0.07201153,0.88824704,0.53887990,0.95404797,0.12286201,0.37290915,0.10849151,0.81390077,0.98017663,0.56948148,0.64083796,0.72938804,0.21135239,0.01802481,0.31885113,0.97613720,0.23116530,0.66348023,0.72587793,0.46602006,0.71632920,0.51679669,0.93954840,0.41337630,0.44291030,0.83581407,0.95977971,0.58912410,0.85827172,0.49704622,0.90080713,0.66734207,0.92531848,0.81895667,0.78542155,0.36516523,0.19480963
0.42393268,0.44938856,0.05804537,0.41704158,0.00392258,0.97493442,0.69575566,0.94593120,0.94397006,0.57965427,0.78070042,0.53064368,0.42431595,0.31579813,0.88792358,0.80683906,0.02322448,0.77157048,0.86152617,0.03898845,0.81162634,0.69736977,0.95676234,0.72810111,0.96463752,0.50777437,0.52639810,0.94898342,0.33537033,0.51964048,0.19541886,0.38876394,0.16705984,0.44373942,0.77389157,0.61448573,0.93596775,0.16059814,0.40423227,0.95281231,0.97488087,0.55128229,0.38827005,0.40760553,0.75875170,0.62275683,0.16947721,0.25341594,0.97272265,0.32201268
0.24656657,0.04056860,0.79507287,0.58150608,0.31760300,0.43472143,0.71373658,0.14102979,0.01365309,0.42901975,0.62851734,0.91912108,0.08991124,0.29911587,0.29510171,0.05042489,0.17863061,0.89091793,0.13305996,0.13440769,0.06214141,0.58651075,0.34502569,0.52285913,0.81525909,0.76895987,0.83343733,0.99464205,0.21919654,0.18730407,0.20990747,0.57313963,0.23830522,0.44475884,0.63087560,0.16175484,0.61673565,0.84721290,0.62998530,0.74727679,0.51346586,0.38698833,0.05601043,0.64137249,0.56413322,0.04367763,0.10788993,0.13167473,0.67864038,0.07201415
0.17657791,0.87074236,0.26156833,0.10715560,0.49829307,0.79881039,0.67842179,0.59093973,0.10537266,0.90814646,0.60198020,0.92431779,0.16135185,0.87848504,0.99372558,0.73084569,0.76548328,0.75282240,0.05491055,0.91195817,0.77375552,0.95270461,0.39389278,0.53346536,0.39813448,0.74471993,0.66681390,0.64715378,0.42365827,0.20571624,0.78689555,0.76094207,0.14905087,0.90491389,0.73915446,0.47980808,0.95890785,0.59664929,0.15764125,0.71208618,0.81381116,0.57597772,0.96436813,0.77250915,0.50933330,0.14511049,0.95669789,0.31901533,0.51775519,0.77705612
0.60624718,0.73321489,0.06488436,0.57938542,0.58368980,0.40949079,0.89308950,0.77812858,0.68063960,0.20751940,0.90724446,0.23294212,0.46306485,0.96733288,0.03548626,0.79219508,0.78704452,0.65298542,0.45933029,0.04820559,0.37647680,0.97884031,0.84900519,0.70359091,0.28040552,0.75632031,0.52630935,0.06138712,0.68030485,0.23498753,0.97913421,0.38641162,0.05719208,0.34894440,0.74454280,0.30748380,0.07337827,0.63700756,0.41487604,0.94936052,0.31420143,0.61428157,0.35563926,0.34762268,0.64531442,0.22131526,0.53164871,0.83828557,0.91006646,0.43636698
0.99398333,0.61989366,0.30219566,0.47640193,0.03871557,0.99919072,0.59738881,0.24432195,0.45446213,0.67406935,0.91447624,0.79633683,0.11884588,0.62943136,0.80554523,0.90402830,0.34114335,0.89885533,0.12886070,0.99358147,0.95371010,0.46375683,0.74022286,0.69437175,0.77672264,0.65632322,0.82638825,0.25047986,0.43793934,0.90585473,0.94107576,0.84300424,0.36754991,0.53143364,0.21066877,0.48742444,0.22526421,0.96873471,0.46477529,0.24401483,0.63639505,0.84584231,0.92174215,0.97227573,0.97244713,0.31458021,0.80344406,0.27634590,0.43266777,0.51381921
