0.80051905,0.32976352,0.47835822,0.18194210,0.33873383,0.66986497,0.10171312,0.95322633,0.68060498,0.21087535,0.50010955,0.43674167,0.64174113,0.59737723,0.37743732,0.52692786,0.01209074,0.26496480,0.16955069,0.19824795,0.24734300,0.24118657,0.35479211,0.06407434,0.55446920,0.60146776,0.92160821,0.89238317,0.46050341,0.66001867,0.58334577,0.91156190,0.81893426,0.58012046,0.67478947,0.88497910,0.42345488,0.28812773,0.80858593,0.90045346,0.94409414,0.94192785,0.62006657,0.79414201,0.96507719,0.45215160,0.96464681,0.14415962,0.41277843,0.05330789
0.78296779,0.57619099,0.70676518,0.03819633,0.04874904,0.96648115,0.84242963,0.74522300,0.89892720,0.05015735,0.77746083,0.29021170,0.88376522,0.98728525,0.69153549,0.33961613,0.14490408,0.48835349,0.71134463,0.57609044,0.71021465,0.60040823,0.27847773,0.90972965,0.46119323,0.52301817,0.90012814,0.90951008,0.70207570,0.85829658,0.20672885,0.67467600,0.95445557,0.13730352,0.14043853,0.87142140,0.34531904,0.55028178,0.91959270,0.34739982,0.25805685,0.22975031,0.07146529,0.38916392,0.90280981,0.18650960,0.60212407,0.46081593,0.99152341,0.95561271
0.97107647,0.81266413,0.03120803,0.15283107,0.04777102,0.84806908,0.50493650,0.38008370,0.14580573,0.12904800,0.79232688,0.00583856,0.81576437,0.52831436,0.91587579,0.36560327,0.85760906,0.31004279,0.31799112,0.60627640,0.45064992,0.78403496,0.75530570,0.70665457,0.41611504,0.41043878,0.51994607,0.93479696,0.86343394,0.00412080,0.99083230,0.00821060,0.38764311,0.69537138,0.12601279,0.26809202,0.92715621,0.14776053,0.14138395,0.77071800,0.34744679,0.64993551,0.62249135,0.68045474,0.15720305,0.43102170,0.36071137,0.98904536,0.71231857,0.21274597
0.78694380,0.10195263,0.38286474,0.04048003,0.91267001,0.39617845,0.47482163,0.87804167,0.12140988,0.94791478,0.17824262,0.67002648,0.71584955,0.22627838,0.02082891,0.30964831,0.58116739,0.80746862,0.97830315,0.64212870,0.87390042,0.09440691,0.77904926,0.77276925,0.09296880,0.78867954,0.20721268,0.42763806,0.89893990,0.27169535,0.37411975,0.24469654,0.20816671,0.18722793,0.61216868,0.99698009,0.28493826,0.98655348,0.28678167,0.92020822,0.57071894,0.71297327,0.59934980,0.63479368,0.13753588,0.15250413,0.72784928,0.51424315,0.71853617,0.35701107
0.36771090,0.53467670,0.83525928,0.90917271,0.74915296,0.90313052,0.31742342,0.06531720,0.33185548,0.20714521,0.87868579,0.56356565,0.46717779,0.36899750,0.97538659,0.63159430,0.31103114,0.63989227,0.84979011,0.17656744,0.94856256,0.19950839,0.63245342,0.01094630,0.36655046,0.62208293,0.56318726,0.26681769,0.13467628,0.21444356,0.65831109,0.65882423,0.14445364,0.09636175,0.68712238,0.65773167,0.04686821,0.63531165,0.14898984,0.86263536,0.31790298,0.41230553,0.21694535,0.76671254,0.66413941,0.72234031,0.49935417,0.81028074,0.90942135,0.08266857
0.50811380,0.61866792,0.52629898,0.76192224,0.02249522,0.16814869,0.15069019,0.02938362,0.86574891,0.78750742,0.04095074,0.78323619,0.09050023,0.84337707,0.63476466,0.13008567,0.19979303,0.39722288,0.61754450,0.82013729,0.47033667,0.01186474,0.22449499,0.19418149,0.21120625,0.16066229,0.15715897,0.52078514,0.89317190,0.58735211,0.37107370,0.83524459,0.64830111,0.21209536,0.59338036,0.73171618,0.98808458,0.76822033,0.63361742,0.60781341,0.02429961,0.69506389,0.75411453,0.95990478,0.64553586,0.42713642,0.65684834,0.69718425,0.61062184,0.59173526
0.34606555,0.28864627,0.31277228,0.74338249,0.86748555,0.77016974,0.13082462,0.18891633,0.43085511,0.61052703,0.00891360,0.23360594,0.35227793,0.31163672,0.63016687,0.23264915,0.46361068,0.60330183,0.50462616,0.94431584,0.84681165,0.78389475,0.58314856,0.89043064,0.89062418,0.24222517,0.20646623,0.08152580,0.76296229,0.47461427,0.87572773,0.38719240,0.75891447,0.76595731,0.33499622,0.04143129,0.13400510,0.24747173,0.07722914,0.75933677,0.82370691,0.62722734,0.72600896,0.15955634,0.75534870,0.25227931,0.13818620,0.10218408,0.82352489,0.25467284
0.61646170,0.81317553,0.02445592,0.79993997,0.55535187,0.93441454,0.11234539,0.57415552,0.49430941,0.63622261,0.24597872,0.83623215,0.33183600,0.30581948,0.78391181,0.82862298,0.79323592,0.02692838,0.27192262,0.93781240,0.45631871,0.05288816,0.96477184,0.56898309,0.45317189,0.09939368,0.72550650,0.98480469,0.46538710,0.25996928,0.27539086,0.84987971,0.16217932,0.90613171,0.19571441,0.74165104,0.87974830,0.03964896,0.55807409,0.88571330,0.31295311,0.48828635,0.34915618,0.44979195,0.44762232,0.42952515,0.45758167,0.09068106,0.60230165,0.73808068
0.19286859,0.17579551,0.81539989,0.13279096,0.14156565,0.41370482,0.85240345,0.12034603,0.68994880,0.43584242,0.44287132,0.62466955,0.53963576,0.93399391,0.10690611,0.95224206,0.54821251,0.26855667,0.91873963,0.79205353,0.66120885,0.31314066,0.45015396,0.48593349,0.45156718,0.16145908,0.99117880,0.50615301,0.27308092,0.84944413,0.19041928,0.97932886,0.80340529,0.64290222,0.15983762,0.91781312,0.25552531,0.43735342,0.03539809,0.05208224,0.71781604,0.87387731,0.28015743,0.20930759,0.80329791,0.84366100,0.65720583,0.72826563,0.15042896,0.15554717
0.43035125,0.02545850,0.05365548,0.82024045,0.58771151,0.47185578,0.54218321,0.03988977,0.54041812,0.62069626,0.68157092,0.34207836,0.97256584,0.80313822,0.96468830,0.07931528,0.49874282,0.74300222,0.14086254,0.39154021,0.40730419,0.80557589,0.56652305,0.31556932,0.34007810,0.87094146,0.71965859,0.99899361,0.52727128,0.57229328,0.76919364,0.01089272,0.16076437,0.71850073,0.02184848,0.28815974,0.30314417,0.28678515,0.78035966,0.22115332,0.72531362,0.21746394,0.38698744,0.32474715,0.16126460,0.33555560,0.83887633,0.31534746,0.46995710,0.62427974
0.56436921,0.17531309,0.96954588,0.03442204,0.28706788,0.30451985,0.22468502,0.48217883,0.64629005,0.47979290,0.77303075,0.31361362,0.00639373,0.05486755,0.41591138,0.19186499,0.27763857,0.23613441,0.51861972,0.76606824,0.84377119,0.73948116,0.67094420,0.68154806,0.43921954,0.07420024,0.54713324,0.94362571,0.83057008,0.94433478,0.15063501,0.83265182,0.09467093,0.33866904,0.22431914,0.40487996,0.36458389,0.07970187,0.90535097,0.90354805,0.66498869,0.67460190,0.67304876,0.07799335,0.24851563,0.41206843,0.17111469,0.34332806,0.97631968,0.62363963
0.19905022,0.10721291,0.65597071,0.51953847,0.75852149,0.77841436,0.52276134,0.36226511,0.55128371,0.79816862,0.85167738,0.38239775,0.66191536,0.59258040,0.16160495,0.82622403,0.57802947,0.21902474,0.72443628,0.90686289,0.81663844,0.03425248,0.45818738,0.81035185,0.77174654,0.67749991,0.06686072,0.81337852,0.01239615,0.89000779,0.84970805,0.94708990,0.36159379,0.23749027,0.94748775,0.13010066,0.37965097,0.51030151,0.56121182,0.96178770,0.33789596,0.97259047,0.29421914,0.95857417,0.00189560,0.45098020,0.81331125,0.96281323,0.21467933,0.95267979
0.67418993,0.87867360,0.21573102,0.54452211,0.48501830,0.49982939,0.72634792,0.97809188,0.36181891,0.10522949,0.51091925,0.72995527,0.73187087,0.67488106,0.71355669,0.19619938,0.70634832,0.17573564,0.02825165,0.98202673,0.07067790,0.42270125,0.61868144,0.05495001,0.64884845,0.85063576,0.41557755,0.09429355,0.57820130,0.98692308,0.63886679,0.63773841,0.28933567,0.47117207,0.57830164,0.78005500,0.09202481,0.75659250,0.22126846,0.41178432,0.35477688,0.28580181,0.77629041,0.78616354,0.09819683,0.13971490,0.06325035,0.25389849,0.18481584,0.55751117
0.41828768,0.88545904,0.42002966,0.23278896,0.22550205,0.52349054,0.96537868,0.31045966,0.92491402,0.63498731,0.30777241,0.18564374,0.62109385,0.99863357,0.22023365,0.64935853,0.69436728,0.02194484,0.00969430,0.10632219,0.07920532,0.48269908,0.72281350,0.88536182,0.29413427,0.04744580,0.59969428,0.71857811,0.02478290,0.92328147,0.37515349,0.56797587,0.25958374,0.66019435,0.36179270,0.47316192,0.68191699,0.88421543,0.56830745,0.20003470,0.93838677,0.86031161,0.87352060,0.10241243,0.72110648,0.93906682,0.43965381,0.49979236,0.85477151,0.03866952
0.06024941,0.47563627,0.09470949,0.93408220,0.69901600,0.70371377,0.50172904,0.90975830,0.23219303,0.90027022,0.10487147,0.56461541,0.49615543,0.47407336,0.66247567,0.76963482,0.69761652,0.13101788,0.31576765,0.60900565,0.85424158,0.85038498,0.38168927,0.01054619,0.29836266,0.28014007,0.98362554,0.65564670,0.24081422,0.21699744,0.13984156,0.31158063,0.73051425,0.84669691,0.96342176,0.07407163,0.80943647,0.57306185,0.44164874,0.63973141,0.94772441,0.47801999,0.80283912,0.36419639,0.07819667,0.15042614,0.39697611,0.71306028,0.44192400,0.73256252
0.47574445,0.19082464,0.91960800,0.04651747,0.58826322,0.42338401,0.86264043,0.23189618,0.57198722,0.65609647,0.36945325,0.13739079,0.00657679,0.82189787,0.21813645,0.23088577,0.80132924,0.32268632,0.25367876,0.77528534,0.88442859,0.43705087,0.42298500,0.55234276,0.72936281,0.54740224,0.71027610,0.20810023,0.64335011,0.32079157,0.90778554,0.80167081,0.37224546,0.88673006,0.83825633,0.05362309,0.33276633,0.06328519,0.94162713,0.71646983,0.14255358,0.62158982,0.30530155,0.27334163,0.93739204,0.67993579,0.48407066,0.28029914,0.37307728,0.64199939
0.12628814,0.34893273,0.54427844,0.50477111,0.50312525,0.81520250,0.61275123,0.11189714,0.32631074,0.67612072,0.38057783,0.76086734,0.45651196,0.05048959,0.20356683,0.36439187,0.14703972,0.44419355,0.93285373,0.33093101,0.03790991,0.85637096,0.09425596,0.81392588,0.19029857,0.16373925,0.15471378,0.32696702,0.04177553,0.68716743,0.25284267,0.07956163,0.88021469,0.76590856,0.45587785,0.53888994,0.72351592,0.78968264,0.87161016,0.99995967,0.54715716,0.10835075,0.12864590,0.63628068,0.08082187,0.80940021,0.43774689,0.68264459,0.28590435,0.36787858
0.24943110,0.34743275,0.84602265,0.38148285,0.96343397,0.52089226,0.82747648,0.01931310,0.62462266,0.83413635,0.18672950,0.42649663,0.58634215,0.86304176,0.32184253,0.00952112,0.88329469,0.28067647,0.31315413,0.09757054,0.69432051,0.29341287,0.16776567,0.97044742,0.52879744,0.44542674,0.07828135,0.29878550,0.73740143,0.12712346,0.95025761,0.98428012,0.89964969,0.42959709,0.87434385,0.80227484,0.04919178,0.54914357,0.85687958,0.11698716,0.23608423,0.85992099,0.28018228,0.33341746,0.83624909,0.52221336,0.22236053,0.99776903,0.56379715,0.50057055
0.41936720,0.77012846,0.11879801,0.14828601,0.68034792,0.84548628,0.27718993,0.88595348,0.46321166,0.42815030,0.73898555,0.66901729,0.27920310,0.44682668,0.07639609,0.95345533,0.95654364,0.26037750,0.46465631,0.02926919,0.30440171,0.06592910,0.96354446,0.76967603,0.21308582,0.34421572,0.14118051,0.69759132,0.15826621,0.22520132,0.25794706,0.65047613,0.41004910,0.82897710,0.95280948,0.63623891,0.53025543,0.70800202,0.98799228,0.88775232,0.77902669,0.29823502,0.17302471,0.79835544,0.02015540,0.24130061,0.01966394,0.48192251,0.17632114,0.08617181
0.09570336,0.66469321,0.32727814,0.51367369,0.98826451,0.54640394,0.19406289,0.60104177,0.29453955,0.25400309,0.80298121,0.62053720,0.49136328,0.98135252,0.54530071,0.89399707,0.15674145,0.38513657,0.23529535,0.47019786,0.48721749,0.55747560,0.37568331,0.61268749,0.87502451,0.07960893,0.17204578,0.65977394,0.54719086,0.61429233,0.34816569,0.53099297,0.70035724,0.81870823,0.27296158,0.53834240,0.98800140,0.77165658,0.87559238,0.69939141,0.08700023,0.03057828,0.19463916,0.47362177,0.45973252,0.11520061,0.40426034,0.52435980,0.11349810,0.58162507
