0.65074496,0.07127360,0.05796539,0.72924497,0.79409926,0.69382572,0.39051718,0.46633749,0.83086059,0.47907492,0.93867333,0.87848331,0.98991125,0.28194030,0.70347645,0.24556410,0.40097717,0.56697173,0.56890360,0.21336105,0.50866404,0.17260819,0.04142901,0.19342224,0.36872082,0.26501504,0.22183207,0.48180169,0.61881147,0.94160723,0.95898452,0.10337876,0.75089998,0.53809474,0.41313810,0.92481157,0.99972337,0.75576758,0.38854103,0.90131739,0.81864964,0.73635861,0.11864130,0.20021012,0.44404395,0.56594797,0.91209827,0.72985975,0.83717772,0.92032401,0.13762471,0.80374478,0.61368656,0.83616764,0.39241617,0.49931933,0.31239713,0.43022554,0.39889595,0.18974281,0.19341730,0.08046106,0.71434334,0.90915138,0.17132058,0.44442099,0.38016973,0.03253157,0.33084689,0.25836072,0.10477915,0.41475029,0.24611830,0.43901337,0.00648662,0.67148888,0.37027447,0.54326205,0.38687627,0.46103192,0.18353698,0.53373613,0.15238399,0.29527845,0.80167424,0.62954898,0.97885741,0.10422807,0.79363929,0.95847912,0.25341455,0.61744130,0.83519132,0.50519134,0.57183657,0.40442602,0.12750705,0.55704495,0.29048083,0.05264045
0.23345550,0.97081959,0.28502447,0.54502098,0.98359021,0.07129186,0.13782396,0.54853812,0.17986201,0.00347573,0.96358310,0.91530441,0.71406623,0.33464000,0.36895559,0.02291025,0.03321537,0.43824826,0.15305924,0.71503209,0.68785385,0.04943137,0.62157716,0.70005928,0.70313651,0.31328509,0.89874321,0.38730323,0.93321788,0.96451982,0.04126344,0.45408121,0.96247015,0.92309272,0.75416215,0.52957692,0.43905231,0.13272414,0.26693858,0.13094889,0.15185933,0.49105431,0.62060210,0.59886000,0.99868307,0.57757963,0.34307164,0.57584754,0.15336439,0.42635595,0.18782308,0.54555314,0.44069849,0.92220317,0.14378888,0.04671478,0.05379558,0.54587393,0.43590954,0.12865205,0.41731459,0.11604077,0.02836633,0.73645647,0.72547881,0.17970370,0.20445802,0.44732580,0.11009316,0.36777489,0.36413263,0.58861146,0.48942512,0.23006430,0.78526939,0.41477353,0.64133763,0.41458141,0.80023795,0.78682823,0.81594065,0.93583609,0.81723140,0.09047747,0.50036288,0.09958712,0.48065390,0.30245671,0.35282047,0.30136502,0.84652826,0.88442542,0.69420373,0.03616075,0.76395416,0.30615862,0.89383205,0.71799496,0.84327362,0.59506868
0.15960273,0.80784837,0.52406223,0.59154618,0.44885629,0.36899372,0.69479496,0.84578307,0.84555387,0.74859296,0.24036679,0.05072329,0.71136836,0.24050294,0.41032293,0.20078156,0.19899346,0.42531359,0.96717353,0.27838410,0.85004605,0.47090740,0.65248663,0.08296418,0.25163044,0.73831174,0.25287151,0.04003262,0.37772875,0.61243133,0.25801820,0.14085998,0.77017670,0.47244533,0.47118045,0.46738565,0.06208673,0.07117771,0.50689927,0.64909330,0.16164204,0.36480473,0.76027872,0.67590419,0.89854398,0.36373601,0.97777778,0.10777678,0.27447791,0.59693242,0.63279947,0.50871021,0.32468048,0.17504654,0.74297995,0.81139036,0.74736038,0.84502794,0.78805478,0.73152046,0.44217009,0.99647890,0.93761806,0.77717367,0.69344578,0.68868077,0.87207714,0.06000418,0.35973336,0.43352378,0.78192548,0.35088065,0.20089395,0.93540187,0.71564730,0.58866833,0.76287882,0.19144081,0.42050647,0.49924081,0.08286637,0.17790366,0.26125477,0.82507758,0.76368038,0.69482548,0.86425135,0.20961452,0.69629334,0.00673754,0.54933657,0.60420866,0.56965664,0.60304841,0.48186066,0.18307445,0.65697224,0.29492536,0.88603364,0.94151046
0.74842630,0.50789273,0.65909974,0.99144783,0.66996485,0.53947914,0.88272613,0.71441851,0.14630067,0.70772263,0.77906363,0.88374506,0.90503240,0.97638954,0.06927951,0.05170874,0.86135358,0.27864563,0.22110586,0.95181112,0.51700823,0.45579951,0.00775251,0.16877787,0.31792408,0.00476470,0.02294940,0.40466547,0.41470418,0.54311797,0.12888335,0.13204378,0.57973678,0.73820776,0.86285414,0.89329579,0.70634926,0.23940335,0.51678895,0.03808766,0.79389287,0.04317820,0.39643625,0.86030123,0.54556126,0.79399561,0.19781010,0.07778870,0.70425213,0.27854853,0.66702948,0.28603652,0.40829606,0.97134996,0.48249958,0.36203064,0.06222668,0.23779718,0.78579192,0.42130858,0.84432939,0.41978560,0.67083382,0.74701985,0.12894844,0.84374793,0.29165015,0.32311945,0.13355791,0.03956415,0.16269879,0.53777682,0.66164108,0.01256026,0.02334088,0.05809796,0.86701259,0.09317445,0.08953935,0.52314909,0.61195440,0.27635377,0.06725707,0.51903670,0.26943961,0.90373044,0.09664138,0.25037696,0.84287544,0.63241097,0.63469225,0.39912248,0.66569927,0.16444057,0.11874043,0.60992934,0.86016683,0.59620356,0.39883826,0.35513517
0.96599787,0.12554082,0.99457376,0.22654320,0.84820312,0.00992516,0.57835507,0.80359108,0.50299506,0.53139706,0.83394412,0.80142614,0.86273874,0.61872160,0.17151424,0.62810217,0.91963347,0.55208204,0.51798242,0.15164676,0.04380019,0.44927402,0.33203724,0.71496843,0.05512455,0.39590531,0.17134330,0.62612411,0.17165963,0.87048337,0.18111080,0.11493408,0.27111651,0.07111348,0.42805006,0.45139934,0.18748426,0.15234558,0.95321674,0.87984600,0.81834089,0.71757640,0.57820225,0.83770664,0.46681991,0.72990543,0.77649204,0.60979252,0.63926406,0.47005244,0.92185745,0.40188078,0.03988955,0.23439778,0.63382212,0.07453748,0.79219460,0.44748022,0.16120552,0.51658339,0.13219154,0.15684679,0.92782882,0.12771514,0.93315338,0.05654779,0.76240664,0.08287645,0.18670385,0.54200930,0.05833380,0.34530674,0.50609373,0.15032368,0.49106869,0.61587491,0.24544073,0.47214511,0.69254643,0.51578393,0.78504648,0.23636811,0.26175233,0.72594392,0.42663435,0.45260087,0.94364133,0.52027953,0.26272845,0.10032956,0.44154446,0.55892930,0.69667458,0.51110979,0.84664764,0.54274378,0.37948225,0.61463166,0.80950919,0.82124457
0.20176502,0.69580462,0.09226265,0.86822457,0.15332805,0.81103738,0.56819693,0.49435962,0.55505961,0.20814785,0.69422963,0.57762210,0.44750752,0.39179661,0.47283303,0.47522828,0.14187741,0.67410420,0.00801649,0.36418816,0.48778892,0.68953156,0.99420725,0.50392964,0.74168900,0.31102534,0.34807887,0.08177231,0.01352630,0.51776101,0.46482459,0.97189128,0.59678371,0.21472366,0.37385436,0.90805906,0.04668987,0.62485204,0.70410964,0.37586142,0.64524036,0.67578833,0.75946479,0.70656433,0.01535941,0.18914606,0.65452537,0.32541580,0.23599687,0.87589716,0.43623778,0.75341062,0.90401669,0.34782044,0.09561303,0.44606701,0.63946054,0.11579205,0.41976300,0.54315261,0.64227370,0.90148736,0.92608109,0.98523452,0.21434159,0.98686143,0.36312834,0.45114221,0.43654844,0.98135206,0.71046951,0.86767699,0.93627143,0.31368517,0.82069694,0.16689659,0.29618307,0.25825073,0.56980951,0.90731966,0.96441035,0.06645503,0.41288980,0.67754122,0.52347794,0.38712839,0.67338530,0.20496664,0.86985230,0.54601243,0.66596647,0.26520555,0.87883089,0.40712775,0.69705820,0.49191057,0.36939119,0.02308125,0.07921644,0.32865323
0.28320064,0.66733210,0.71198947,0.02595065,0.73057597,0.16606225,0.67364274,0.96031209,0.20043509,0.76129752,0.86463959,0.00932236,0.49621860,0.85488049,0.28882170,0.37659666,0.42102187,0.96653077,0.92574125,0.81680308,0.33989118,0.71533686,0.15705441,0.80150462,0.70696518,0.30678027,0.22492754,0.16346910,0.18890084,0.19021156,0.92592887,0.46811264,0.26654163,0.99673360,0.53620774,0.87871157,0.04269509,0.29183502,0.61410938,0.37677554,0.95829524,0.15123329,0.53382107,0.55736089,0.98891643,0.71125761,0.91156647,0.88057755,0.86223144,0.17739938,0.62110817,0.72896275,0.64267316,0.78672971,0.38626231,0.11603189,0.79871079,0.47184515,0.53805783,0.13757128,0.50385149,0.26992672,0.30814425,0.45673315,0.62967020,0.21534247,0.90447852,0.23561627,0.41959460,0.78064845,0.88541292,0.50021332,0.33982414,0.97035105,0.74364178,0.64118491,0.62560501,0.98295337,0.62068668,0.50303001,0.32227242,0.70795746,0.14991024,0.62293842,0.23779103,0.86035046,0.11165942,0.96605326,0.18348574,0.94746172,0.57743722,0.76897373,0.35776303,0.86164422,0.94783196,0.66826016,0.37290036,0.56966792,0.06546764,0.97935937
0.01489360,0.50730663,0.49215816,0.22134697,0.25168090,0.99323399,0.57242445,0.49451076,0.49800615,0.02468771,0.37434728,0.89406468,0.68757063,0.13849850,0.55192436,0.81654085,0.21562183,0.50982410,0.67383926,0.14314625,0.67210414,0.39130645,0.85138653,0.86934272,0.84628253,0.28640131,0.51933373,0.72561353,0.15354805,0.35448208,0.70602571,0.80245407,0.65647660,0.85136591,0.60576195,0.28387197,0.42757809,0.36623778,0.40416313,0.24899608,0.73929483,0.14263106,0.70801885,0.22406937,0.55347689,0.04131675,0.72022338,0.23355500,0.14563418,0.43292589,0.40836315,0.38176660,0.34254648,0.00844418,0.22128957,0.40962134,0.80523015,0.87415694,0.41184490,0.34100509,0.01237037,0.70665416,0.65463632,0.08295999,0.67191678,0.94303839,0.38753690,0.86837943,0.24758976,0.06187926,0.08759284,0.03431588,0.66117853,0.42688155,0.87617135,0.54733385,0.25150052,0.98223433,0.95052484,0.77587917,0.34209615,0.72473574,0.55165989,0.25999090,0.47708076,0.52150176,0.19242717,0.51752712,0.32448971,0.87737112,0.45349575,0.30441414,0.98009029,0.43113460,0.59727327,0.06461524,0.24617021,0.90382088,0.67523052,0.26782214
0.60404012,0.38524313,0.56244155,0.96056123,0.85094410,0.60748838,0.35272606,0.37653921,0.23137036,0.52083760,0.81707670,0.72193895,0.37818652,0.13320720,0.26321804,0.34462004,0.63906540,0.61305386,0.58459728,0.01391139,0.73545096,0.45406558,0.70196465,0.55931378,0.12960654,0.03356111,0.03257224,0.53716164,0.25359540,0.79300632,0.05645751,0.98246850,0.85424836,0.69077498,0.39332456,0.80092000,0.11058380,0.86828579,0.46510247,0.35677331,0.44669380,0.14597118,0.87138503,0.13072556,0.28131472,0.96626564,0.37367111,0.22880848,0.99760016,0.54763824,0.15648174,0.48680109,0.07316425,0.04474653,0.20498801,0.15517056,0.73120577,0.37302542,0.53256534,0.08981696,0.90471372,0.38669616,0.16106622,0.71953440,0.65948067,0.47747513,0.20186006,0.00750504,0.55482329,0.53895656,0.28719105,0.05137354,0.75276755,0.95880864,0.69100005,0.20816919,0.90252437,0.54578823,0.32777709,0.76348336,0.39104526,0.97145921,0.82943018,0.88942114,0.10835427,0.67405720,0.15778196,0.20521766,0.72068960,0.61770823,0.18255117,0.74716199,0.21036754,0.34841618,0.09653243,0.39033878,0.14617476,0.45827046,0.22007269,0.20790410
0.42420738,0.89435700,0.29749802,0.56794789,0.54000480,0.17921169,0.58751014,0.27443330,0.08312683,0.08011571,0.78291204,0.04850063,0.55545066,0.11892950,0.98923998,0.88348804,0.76812156,0.30897210,0.98226232,0.47961583,0.80111638,0.22910568,0.51296098,0.20009379,0.72087537,0.21083151,0.24183738,0.92760969,0.15827103,0.71767253,0.21116489,0.26607898,0.41355734,0.30458448,0.30617196,0.95054974,0.57638099,0.90344335,0.71582216,0.90145978,0.48454128,0.48479220,0.28340533,0.17144145,0.80180148,0.56927480,0.71614898,0.74329852,0.27891461,0.27108065,0.29029630,0.05359309,0.63352214,0.41500720,0.78842823,0.61807845,0.06284776,0.70937499,0.16837327,0.79486618,0.65363888,0.48093156,0.49859648,0.60874708,0.40182831,0.47049822,0.48366730,0.86233971,0.19309882,0.38860182,0.23134170,0.66320845,0.03402440,0.25016662,0.92548046,0.50086103,0.52327093,0.57726066,0.92788120,0.16962697,0.59025380,0.16369269,0.22863858,0.12132654,0.22897001,0.79281568,0.11389015,0.15269945,0.86064376,0.85178470,0.61007790,0.98804527,0.58275616,0.11748874,0.37637025,0.82716586,0.77199052,0.40040232,0.75087200,0.16458738
